Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Population density (people per sq. km of land area) [EN.POP.DNST],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],"Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",Urban population growth (annual %) [SP.URB.GROW],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Time required to start a business (days) [IC.REG.DURS],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Statistical Capacity Score (Overall Average) (scale 0 - 100) [IQ.SCI.OVRL],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Net migration [SM.POP.NETM],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD]
2005,YR2005,Equatorial Guinea,GNQ,864726,4.5388230472664,28050,30.8280213903743,..,..,2915838580.57348,3370,10648905085.6622,12310,..,55.464,5.559,177.692,..,..,133.5,..,47,43.9051208496094,90.0109176635742,26.0724906921387,0.906759977340698,4.5,25737.95,..,0.0761538461538462,7.53990912923087,1444.38816457467,9.62154450638031,..,8217369092.65224,16.7487006053541,59.3290506697722,..,..,87.4173831312055,43.6070886820041,39.4767488235046,..,155,..,..,..,11.20586174,..,34.4444444444444,101.906095559074,154.5916384,..,..,15549,0,769146185.1714,38130001.0681152
2005,YR2005,Eritrea,ERI,2831732,2.45208243654581,121690.003,23.3978464970216,..,..,1100996798.87317,390,4416336075.57327,1560,..,60.597,4.934,82.963,..,..,67.6,..,95,79.4032897949219,112.467231750488,40.3620491027832,0.727840006351471,1.1,11026.6,..,20.7857142857143,5.50464079218039,269.078429738407,0.211884466412026,85.4600647236391,1098425900.74116,2.57444955124846,7.62368935878268,22.6000002108942,20.4623875049573,6.16571332006919,54.9403177017381,20.3394397206045,..,76,..,..,..,1.428030619,..,40,45.6107234599943,95.91993139,757208868.8,..,-12841,0,1431553.8,349739990.234375
2005,YR2005,Estonia,EST,1354775,-0.572255524659659,45230,31.9597782495872,18.3,0.8,13177819041.4769,9730,21499501319.2193,15870,7.4,72.5682926829268,1.52,22.504,63.4,99.7,7.1,..,96,102.636268615723,98.9073104858398,102.789077758789,1.01028001308441,..,22874.55,..,13.1054287962234,-0.756789976535161,3846.3929434777,12.7179786623139,5531.54582864313,14106790200.2239,9.52642697162088,5.92374959466473,3.28731485717963,26.2603199959095,65.435020060353,70.5037965242827,33.3572241514131,32.1900122275146,35,..,19.100312343795,1.4509199321799,106.6908203,..,..,127.272042365209,96.1589382,..,..,-5242,254609795.001366,3057558404.59854,..
2005,YR2005,Eswatini,SWZ,1071886,0.572780084427945,17360,62.3189534883721,..,..,3178742847.73462,2970,6760034385.6459,6310,..,42.125,3.682,97.517,..,..,118.9,..,93,70.5943069458008,111.773788452148,52.834400177002,0.929489970207214,25.9,4793.55,..,40.4545454545455,-0.0063497573355704,372.241077875819,0.615737145765542,..,3178126491.90949,5.99877654987925,6.55682311577637,10.9717565974763,39.7817244937248,56.7839363660953,67.7541007345045,17.3516927933248,..,60,..,..,1.90288657921506,18.65870065,..,65.5555555555556,111.071727603866,100.2907691,520294300.9,1.87943093046615,-8000,95421869.7624513,-45850344.677386,46709999.0844727
2005,YR2005,Ethiopia,ETH,77469940,2.83962299391293,1136243.166,68.6425270798789,..,..,12291510934.1238,160,48794472563.372,630,..,54.008,5.973,134.355,14.7,5.7,108.9,34.3,40,43.4614791870117,79.0526123046875,25.1031894683838,0.782710015773773,1.8,181635,..,6.44352459016393,4.09589277615261,475.90163358846,0.0651865767642889,33.0450752898479,12401139453.9738,11.8187659466494,9.87551191119556,41.1744985607337,11.7888335264129,..,..,0,10.9364647378013,35,49.4509741006998,8.72441638457737,2.76155143555362,0.530050753,..,67.7777777777778,40.3027481349582,108.2917454,6175805430.4,4.4763824045079,-44423,173519405.683879,265111675.482385,1929119995.11719
2005,YR2005,Faroe Islands,FRO,48291,0.627338991367072,1396,34.5924068767908,..,..,..,..,..,..,..,79.290243902439,2.6,11.483,..,..,..,..,..,..,..,..,..,..,0.8,..,..,1.98192845584341,..,..,..,1759742533.64238,..,..,11.5436368805079,17.2377522979248,42.0449161375912,58.9159480716384,22.0164882024069,..,..,..,..,..,87.03719042,..,..,76.2611560693642,94.53907096,..,..,-151,80282305.108049,..,..
2005,YR2005,Fiji,FJI,874923,0.94499091797119,18270,47.8885057471264,..,..,2931314137.38163,3350,6064912270.60871,6930,..,66.632,2.885,42.541,..,97.2,23.3,..,90,..,..,..,..,0.1,10398.55,..,0.297373029772329,1.73404794617401,660.629563973058,1.47441541924607,..,2980484920.16558,0.700000402432437,6.64518598144788,12.0743313492063,16.4509285714286,54.0674603174603,63.6726190476191,21.0416666666667,24.1289682539683,44,112.447133305488,21.5360119047619,1.32359461422314,23.43060654,..,53.3333333333333,77.4370634920635,92.68469071,302666509.7,0.892685561805928,-6729,203312108.144442,172951928.727855,66080001.8310547
2005,YR2005,Finland,FIN,5246096,0.342248594286999,338150,17.2234676122,12.6,0.1,211060841439.465,40230,168848220995.197,32190,9.5,78.8170731707317,1.8,9.921,..,99.9,3.7,..,97,100.193222045898,98.4179763793945,111.789688110352,1.02005994319916,..,223438.2,..,5.56945594121495,0.502793640628433,6562.02231144836,10.5716706450802,16117.8903321632,204885494686.381,2.77985055556123,0.928941215438584,2.27826118637172,29.2518535160638,40.2733670538658,36.3058407767462,24.6042492728631,37.5955600624214,17,..,21.7928555380813,1.46719042878277,100.4561318,..,..,60.6504624401114,93.24873257,..,..,9406,692277075.821046,10867806670.7033,..
2005,YR2005,France,FRA,63188395,0.749918325024531,549087,115.40057930042,..,0,2269679864844.39,35920,1959874866060.42,31020,8.6,80.1634146341463,1.94,10.938,76.6,97.9,4.6,..,87,..,104.636489868164,106.781677246094,0.998440027236938,0.3,158535,..,16.724,1.07066966413981,4286.54380286127,6.02420750933948,7651.76896802016,2196945232435.8,1.66321998030079,1.93634141901367,1.68010170422531,19.6096052732169,27.0330510418171,26.947655734595,22.4526234423709,42.1489264711295,7,..,22.2955368493775,2.02370691892637,79.47105672,..,..,44.0407883507982,96.18143792,..,..,155943,14205076472.6077,85137061931.2536,..
2005,YR2005,French Polynesia,PYF,271060,1.45972803316776,3471,78.0927686545664,..,..,..,..,..,..,..,79.736,2.188,41.817,..,..,..,..,..,..,..,..,..,..,1490.05,..,..,2.48574348598075,..,..,..,5705054692.09373,0.309973481248747,2.20077195587845,..,..,..,..,..,..,..,..,..,..,44.27064119,..,..,34.0049325502264,87.33786458,..,..,-93,557270620.34854,7818937.09019394,..
2005,YR2005,Gabon,GAB,1458353,2.86881302760127,267670,5.6597702487678,32.7,5.5,7672043727.38428,5260,18475912132.9124,12670,5.8,61.959,4.21,119.067,..,..,74.3,..,55,..,..,..,..,5,236747.05,..,0.0848170731707317,3.68961842776437,2059.64262424804,4.15537249402548,873.588219038875,9582783318.3881,2.67620333310926,20.0944728946612,4.98463861102881,59.9223608108533,60.0086727573886,23.9409270825355,21.3645323014692,..,54,..,..,1.24868216929966,50.51520448,..,47.7777777777778,68.2056536482285,154.9935096,3996271846.4,3.5085128623122,8555,11028154.17189,326161877.897877,50299999.2370605
2005,YR2005,"Gambia, The",GMB,1660368,2.94240520384811,11300,164.067984189723,..,..,795117462.882298,480,3159831995.24929,1900,..,58.394,5.719,100.911,..,..,91.8,..,91,61.291618347168,79.6480484008789,..,..,1.9,3286.65,..,3.38666666666667,4.35949525678906,65.0458211673557,0.198751128131247,..,1027702254.38664,-2.35172936176019,4.11380528257159,32.0906328098921,11.4940795967501,19.9032907784291,30.1154326166684,13.8318506658647,..,28,..,..,0.277027428909804,14.90500901,..,61.1111111111111,25.9802874675363,101.8543976,661743789.7,15.0757410900502,-3204,59304087.5437293,53650280.0190841,60759998.3215332
2005,YR2005,Georgia,GEO,3902469,-0.635292218459481,69700,68.2751145946324,35.4,12.9,5913413572.27139,1520,20373324937.7735,5220,6.2,71.13,1.61,48.087,31.5,98.3,23.7,2.4,90,97.7706604003906,100.780090332031,94.3913497924805,1.03953003883362,0.1,27915,..,3.11887149492517,0.0892880473841929,727.880733966112,1.08649159573546,1916.47902904546,6410823633.25426,9.58957406160836,7.93664362185575,14.7699403660646,23.7580566049101,33.2590418986481,51.2705556368268,33.3296044196233,22.4173687063825,21,..,16.5426085759279,3.33916979671741,29.64539372,..,85.5555555555555,52.3333691882728,106.2163826,2151260501,8.06368175878424,-31214,446005398.63,453107292.01,293339996.337891
2005,YR2005,Germany,DEU,82469422,-0.0567782618352031,357090,236.464680582636,..,0,2949673507179.61,35770,2643689105682.11,32060,8.2,78.9317073170732,1.34,10.954,68.4,98.2,4.7,..,96,96.879638671875,103.106376647949,102.279586791992,0.980390012264252,..,113815,..,35.3049249408411,0.208115300433845,4086.50340728713,9.7294243784419,7138.22148529185,2846864211175.1,0.731707163554191,0.405207331851614,0.726955700932129,26.3532912935747,38.0595723481521,32.8591405884692,19.4851222080924,28.1044963313537,22,..,10.6568166026456,1.06562970052135,97.6097572,..,..,61.4004346655679,97.23055535,..,..,102694,6863864314.54527,59835195025.1917,..
2005,YR2005,Ghana,GHA,22496951,2.65989488010389,238540,98.8703129120155,31.9,42.5,10033358098.0292,450,64809385550.2045,2880,5.2,59.76,4.538,77.287,..,..,83.5,..,83,73.0719528198242,86.546760559082,40.0338706970215,0.919409990310669,2.3,83957.7,..,3.68853135313531,4.10342759818215,261.599938587233,0.312931292860665,235.409678404865,10744675209.8984,5.90000381855107,14.963718404163,37.4530129301836,25.1254359413042,36.449216950714,61.7222971639139,29.0021406363098,23.6884692085609,17,..,21.321508315786,0.367459297288583,12.77755372,..,53.3333333333333,75.8422180364546,118.6029368,7334787205.4,8.61581373386135,21273,99184576,144970000,1152640014.64844
2005,YR2005,Gibraltar,GIB,29155,1.51719659598826,10,2915.5,..,..,..,..,..,..,..,81.442,1.697,16.059,..,..,..,..,..,..,..,..,..,..,0,..,..,1.51719659598826,5177.9797633339,..,4836.22020236666,..,..,..,..,..,..,..,..,..,..,..,..,..,68.5965153,..,..,..,59.91686356,..,..,328,..,..,..
2005,YR2005,Greece,GRC,10987314,0.293249074052818,131960,85.2390535298681,20.5,0.3,..,..,..,..,6.9,79.2390243902439,1.34,10.287,..,99.97,4.6,..,96,96.4587707519531,97.8357772827148,100.817489624023,0.965579986572266,0.1,37510.163,..,16.626724137931,0.80359672232117,2753.05120068472,9.27888262301796,5297.20002541112,247875422204.414,0.599142188605043,2.24031924354691,4.28422352376638,17.8044902430163,21.3122306069205,29.5886337636957,22.0992782898444,37.9954434578133,38,..,20.3265057474338,2.83659627711189,92.32414639,..,..,30.7271287014448,93.54975497,..,..,-7559,1219664383.6797,688484256.649083,..
2005,YR2005,Greenland,GRL,56935,0.0421622197627189,410450,0.138713607016689,..,..,1760584709.69584,30920,..,..,..,68.4273170731707,2.377,58.356,..,..,..,..,..,..,..,..,..,..,2.2,..,..,0.378032136899694,..,..,..,1849805732.96203,4.98749177090193,-3.22917708259992,16.9456689293345,16.2443320622729,41.0606593287719,58.6472672201639,24.1582605403359,..,..,..,..,..,81.70583789,..,..,53.7894321695468,74.27229678,..,..,-505,..,..,..
2005,YR2005,Grenada,GRD,110254,0.671613754423162,340,324.276470588235,..,..,695864174.955869,6310,1054319874.0433,9560,..,73.521,2.344,41.411,..,100,15.1,..,99,108.766990661621,103.212188720703,109.953559875488,0.997229993343353,..,177,..,5,0.656587860705694,716.527291526838,2.2674914288824,..,695555555.555555,13.2761883306272,2.48974192114287,2.96407880724175,22.8478487752929,..,..,..,..,20,..,..,..,42.50004535,..,52.2222222222222,51.1821086261981,80.61105591,362225849.5,6.62566539471054,-369,26836111.1111111,70157129.6296296,52599998.4741211
2005,YR2005,Guam,GUM,164430,0.259412995547093,540,304.5,..,..,..,..,..,..,..,77.182,2.763,61.467,..,..,..,..,..,..,..,..,..,..,240,..,..,0.362445371187286,..,..,..,4213000000,3.64231634949867,5.0644082344359,..,..,22.6916686446713,43.7455494896748,..,..,..,..,..,..,..,..,..,..,97.43968572,..,..,-2333,..,..,..
2005,YR2005,Guatemala,GTM,12948292,2.07717063066365,108890,120.831392310564,..,..,25851459449.0678,2000,70494035986.7824,5440,..,69.168,3.974,93.434,..,..,42.7,..,93,70.924201965332,109.85279083252,41.5066604614258,0.930589973926544,0.5,39659,..,2.87981641373626,2.71227405142158,602.385936307275,0.890464914829786,486.164507257019,26783543667.064,3.27602692588886,5.66843562624204,12.5899676936002,27.5811372404814,25.454901513817,41.6487980943867,20.0511386188244,11.9360043881605,41,34.97647321184,11.3843835155732,0.383913656735458,34.34196966,..,77.7777777777778,59.2901379944275,125.5248595,9506426234.1,14.7713618053984,-49600,3066600000,540000000,269480010.986328
2005,YR2005,Guinea,GIN,9140114,1.9786677950531,245860,37.1972733192251,..,..,3263311085.61419,360,12292234695.7017,1340,..,54.632,5.698,141.821,9.1,32.4,137.2,22.7,51,53.207878112793,78.1001815795898,29.0608406066895,0.707319974899292,1.7,67490,..,0.253982300884956,2.85051562744497,..,0.20021632584838,..,2937071767.25576,2.99727256153359,27.3908453726371,22.2810649606166,32.0600690515079,34.785653087248,35.1110728288632,19.5348318248864,..,40,..,..,..,2.067807907,..,62.2222222222222,56.9614954136161,107.9471688,3082308084.2,18.0596582732264,-71104,41570000,105000000,192910003.662109
2005,YR2005,Guinea-Bissau,GNB,1379713,2.39889276052679,36130,49.0651849217639,..,..,576167997.50149,420,1542942633.95469,1120,..,52.249,5.454,121.235,..,..,145.2,..,76,..,116.306221008301,32.0146789550781,..,3.9,21066.55,..,1.09375,3.41303681918736,63.0565922043208,0.152205562637657,..,587029054.444652,4.26609893145407,5.80054673048753,44.3582884245079,14.378578167203,16.1497305470476,25.1686504090257,11.0263427415707,..,259.5,..,..,2.06483671280322,7.162721523,..,33.3333333333333,33.2181173186524,69.06928744,1025672668.4,6.68981103884743,-4662,19898832.076355,8692468.08975684,66760002.1362305
2005,YR2005,Guyana,GUY,759709,-0.0940707231179221,214970,3.85932943865888,..,..,810508050.216028,1070,5092990914.35309,6700,..,65.132,2.84,91.116,34.6,96.7,41.4,..,92,93.4590682983398,100.881317138672,89.2054061889648,1.0059700012207,1.1,185420.15,..,0.648630705394191,-0.960054081498194,651.565270386424,1.94811436888794,..,824880550.343965,-1.95095759501714,7.63242891934588,28.8858697300346,16.6691938643683,84.6228685715672,109.727888738605,32.3339782741868,..,42,98.8708823972391,..,1.41048583687429,37.03628626,..,55.5555555555556,162.568992497255,92.25333375,1238833544.5,5.00855217816254,-13000,201289000,76800000,101360000.610352
2005,YR2005,Haiti,HTI,9111900,1.66448553299086,27750,330.620464441219,..,..,6375989481.10455,700,21885974700.9267,2400,..,60.415,3.833,66.881,..,26.1,89.5,..,58,..,..,..,..,2.3,3795.15,..,10.7845226193588,3.939334509696,373.81073102207,0.186569216923333,37.6430821233771,7184064657.2953,3.07217337664731,13.4210079168146,18.063387218772,25.0510882749328,8.42238765438947,25.7916344484762,11.7467998157387,..,202,..,..,..,5.489524687,..,38.8888888888889,26.7814961554697,129.9870078,1333931157.9,9.34943460368877,-26304,986154000,26000000,366630004.882813
2005,YR2005,Honduras,HND,7564613,2.42460040894439,112490,67.6075878094557,..,25.1,9640209163.21554,1270,22835465525.1433,3020,1.9,70.104,3.545,104.158,..,..,30,..,96,77.2666015625,101.749229431152,..,..,0.7,66768.7,..,1.77255680564747,3.78818975773254,543.315963420733,0.921395422368818,565.395744633599,9757034456.7578,6.05059922215973,7.27916415839877,12.4709247586633,26.2400447570959,59.0058417153113,77.4839263031749,27.6229758897269,20.7489738630315,69,37.9024838438991,14.5349539639745,0.641478464457184,16.94021888,..,60,118.816839802903,94.75094121,5170226183.5,10.0671540188611,-6187,1805194920.10638,601059572.180071,649359985.351563
2005,YR2005,"Hong Kong SAR, China",HKG,6813200,0.436871406105885,1100,6488.7619047619,..,..,196860709278.522,28890,260784821822.267,38280,..,81.6292682926829,0.959,3.516,..,100,..,..,..,..,..,82.3220825195313,..,..,..,..,..,0.436871406105885,1844.49040098632,..,5878.44184817707,181570082162.19,7.38819449298826,-0.150097710123305,0.0674869434363105,8.45767902983093,177.45291670355,165.236292821103,21.0598211914668,..,11,..,..,..,123.1715467,..,..,326.198563632823,98.4099459,..,..,75,296761189.341991,40963127270.6954,..
2005,YR2005,Hungary,HUN,10087065,-0.198878843237103,93030,112.566287244727,..,0.7,104753252645.919,10380,161788481618.93,16040,7.1,72.6487804878049,1.31,20.392,..,99.6,7.6,..,99,93.8126602172852,98.164436340332,96.2646636962891,0.986620008945465,..,19837.8,..,93.2666666666667,0.510331493937622,2731.03970282733,5.54373330289289,3771.36461398831,113211158292.936,4.29427761009178,2.62703094651735,3.7213864362531,27.1817757990873,62.5151947562125,65.2978942300688,25.9716345667438,34.7591671525419,39,..,19.8994457437997,1.41202878738717,92.51973936,..,90,114.377418226697,96.98030125,..,..,16615,731503154.990474,27489690204.0215,..
2005,YR2005,Iceland,ISL,296734,1.58289197780465,103000,2.95994014962594,9.6,0,14990679693.0897,50520,10526296722.7951,35470,9.2,81.5024390243902,2.05,13.125,..,99,3.1,..,90,98.5231170654297,96.8629989624023,111.247253417969,0.995940029621124,0.1,372.5,..,0.106681372529412,1.71490183110168,10524.8774997135,7.71734941682797,27988.0296831506,16852963067.0496,6.12443896533613,3.06586110573276,4.69976659675609,20.4770023911856,30.3583868009756,42.0922285709927,28.8707826419817,38.5503516721021,5,..,27.2429931228023,..,95.31357313,..,..,47.8847545555844,92.94355475,..,..,3918,65772992.7924708,3093680067.57088,..
2005,YR2005,India,IND,1154638713,1.60412916927926,3287260,388.350126631665,..,..,809085090893.324,700,3366286523962.59,2920,..,64.996,2.958,55.703,54.4,..,74.4,..,68,..,..,53.9690589904785,..,0.4,685435,..,43.4958333333333,2.74625194074982,447.027936261479,0.98426456510395,465.176677304081,820381595512.902,7.92343062149763,5.62190326268404,17.6202069549809,29.5337641916264,19.6052466949414,22.396422920159,37.428264017355,12.3350942451524,..,..,10.0809315264093,2.75490766621496,7.806770983,..,77.7777777777778,29.5577084281612,87.81561811,121195478444.5,14.9302344477445,-550186,22125089480.4982,7269407225.61438,1875959960.9375
2005,YR2005,Indonesia,IDN,228805144,1.26074829560286,1910930,121.865687644173,16,24.6,276758984581.45,1210,1347135352963.69,5890,8.2,67.649,2.433,47.849,57.9,..,41.7,24.4,77,94.2734375,107.955436706543,60.1542892456055,0.975489974021912,0.2,1004696,..,7.30403539406549,3.00190831666375,785.675596524176,1.49537719264076,495.146210524008,285868618224.017,5.69257130383384,14.3317870842712,13.1266186400506,46.5410588710711,34.0672676279992,29.9206682408643,25.0814099389568,..,..,..,..,0.750789394004931,20.5021492,..,84.4444444444444,56.9216030115225,107.259955,142131795440.2,20.9062174090396,-102380,5419620728.75305,8336257207.64285,2489000000
2005,YR2005,"Iran, Islamic Rep.",IRN,70182594,1.61004001098983,1745150,43.0895859426803,..,1,206609829880.554,2940,1032625475548.12,14710,5.3,71.838,1.775,33.331,..,97.3,26.3,..,94,106.152549743652,99.1958999633789,77.233512878418,0.965290009975433,0.1,100088.2,..,72.3346303501945,2.63514051880762,2460.26712834239,6.42310269331057,2067.10797836854,226452138291.542,3.18980408728862,20.1661915986703,6.50138220908685,49.6372490521282,30.3308191865397,24.1096760770139,38.7176635773832,30.9200488389208,80.5,..,6.65759371546111,3.03665449804817,12.12624458,..,72.2222222222222,42.5224512015997,139.9513202,21393520935.6,5.55371193707272,323987,..,2889191670,100669998.168945
2005,YR2005,Iraq,IRQ,28698684,2.96970606467236,438320,65.6164894711571,..,..,38526791309.8548,1340,244264308512.034,8510,..,64.844,4.475,73.547,..,..,40,..,69,..,..,..,..,..,8215,..,161.094439934943,3.04826571983735,920.958779852066,2.96633801234294,784.739815944174,49954890353.2609,1.67188962251336,35.8578508536369,6.88686273542446,63.6084344986755,54.3478705800752,61.3946697285668,22.1552614181458,..,30.5,..,..,2.24258030532454,5.341708352,..,40,94.5432962939474,157.099553,..,..,51019,711100000,515300000,22057089843.75
2005,YR2005,Ireland,IRL,4159914,2.17870301355631,70280,60.3848744375091,..,0,185699048741.173,44640,145786461890.646,35050,7.7,78.9439024390244,1.86,16.689,64.8,99.7,5.2,..,84,94.9569473266602,103.077850341797,109.784301757813,1.03352999687195,0.1,6753.7,..,1.63061224489796,2.63445605550239,3503.64286377074,11.2141745059823,6241.71557392773,211876989655.907,5.7397821688559,3.07321069015039,1.03354966551094,30.0341921238419,79.5276963895122,68.6478884147673,30.3097495862833,32.1943781857403,24,..,25.4571402375003,0.540993178557354,103.6101966,..,..,84.115788264425,101.3929835,..,..,64192,512338250.410883,47001243614.0878,..
2005,YR2005,Isle of Man,IMN,79415,0.933640362384973,570,139.324561403509,..,..,3179236374.78484,40030,..,..,..,77.623,1.851,25.798,..,..,..,..,..,..,..,..,..,..,34.6,..,..,0.967792739552552,..,..,..,3032400000,5.89999933576675,2.89669891422825,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,684,..,..,..
2005,YR2005,Israel,ISR,6930100,1.76289766113006,22070,320.244916820702,..,0.5,153782874086.663,22190,170745788265.984,24640,4.8,80.1512195121951,2.84,15.096,..,..,5.6,..,94,105.378997802734,104.762802124023,105.961837768555,0.999939978122711,..,1535,..,187.44444444,1.83066879022281,2661.44918543744,8.80362452511987,6572.19953536024,147083996033.603,4.13407661867554,1.03684667574994,1.88293433614226,21.2003749627033,39.5114843542632,39.6214728806267,23.2968558102641,34.7609956886791,18,..,24.5572416010562,6.26491269041474,115.5325698,..,..,59.635312043032,95.10633898,..,..,13756,376900000,4818400000,..
2005,YR2005,Italy,ITA,57969484,0.491389107503214,302069,196.029609289932,19.3,0.6,1882922409930.49,32480,1749401793158.77,30180,6.8,80.7829268292683,1.34,7.017,..,99.8,4.5,..,87,100.305557250977,102.290946960449,99.2878036499023,0.990549981594086,0.2,86986.45,..,20.1151449646027,0.665741727415553,3214.67412061146,8.17378306441827,5731.1015568122,1858217147203.73,0.817848973650598,2.01055790083582,2.03359548344901,23.2715911307131,24.6010923817882,24.6999183803436,21.1693711309581,35.7057040631003,15,..,21.9593096119247,1.60517041562355,122.8524954,..,..,40.7877519126618,101.5573822,..,..,250910,4091531781.33758,36762073074.939,..
2005,YR2005,Jamaica,JAM,2676863,0.480782489174805,10990,247.171098799631,14.8,..,10400134168.2129,3890,19460574187.2782,7270,..,71.044,2.063,66.019,..,96.7,18.9,..,84,..,94.7816696166992,89.6528625488281,1.02327001094818,1.4,5397.25,..,11.856364092211,0.833568718884464,1387.24955292818,3.94491627685716,2453.61828378964,11243868485.7428,0.893797935945003,11.4687438682087,5.18624085360629,21.9006506006203,35.2732351244367,55.2146582204731,26.9423770056378,26.6586660787275,8,..,23.2159728449925,0.527663694618897,74.02186813,..,77.7777777777778,55.7726196099824,94.48362771,6597422418.3,22.4693194390191,-18072,1761628767.01559,637901995.872958,43750000
2005,YR2005,Japan,JPN,127773000,0.00939209655766336,377910,350.543209876543,..,..,5273871945692.42,41280,4201587695067.98,32880,..,81.9251219512195,1.26,5.233,54.3,99.8,3.7,..,98,..,..,..,..,..,249210,..,19.4023255813953,1.57784066748167,4062.97904878182,9.49198928012225,8539.01058909159,4831467035389.8,1.80390087227372,-1.19401768056427,1.11162940578642,29.8717070448265,13.8158957221159,12.4140588557406,26.052325978807,..,..,291.372102526198,..,0.93158165258881,75.49704878,..,..,22.9910913572109,83.23281062,..,..,153248,904981240.667081,5459618342.94079,..
2005,YR2005,Jordan,JOR,5678534,2.60672257408209,88780,64.3532864913871,..,..,13476916842.5865,2370,47646608458.1068,8390,..,72.932,3.779,34.128,..,..,23.2,..,95,96.1614990234375,96.9015502929688,84.4034576416016,1.01905000209808,..,975,..,127.008797653959,4.08198436075783,1175.72017707387,3.49914270817669,1602.52628583363,12588998589.5628,8.14659474098443,2.00647436911927,2.75835798153626,24.9215738997938,52.704580084252,94.2043111947656,34.1478444026172,28.7140360311912,16.5,..,24.4151653670341,4.79532278988433,55.25545854,..,71.1111111111111,117.562964954737,88.46805397,12766664121.9,11.8473288174263,3500,2420874471.08604,1984485190.40903,709849975.585938
2005,YR2005,Kazakhstan,KAZ,15147029,0.888898042702025,2724902,5.61063414453458,..,8.7,44447541947.724,2930,190634986139.156,12590,5.9,65.86,2.22,26.482,..,99.4,31.1,..,99,105.762001037598,102.541679382324,..,..,0.1,31195.527,..,38.5392385392385,1.01826627411614,3358.97112232372,11.1711680695843,4012.07391891836,57123671733.8952,9.69999999922682,17.8748272505452,6.36952301555866,37.6280181516768,53.194358254068,44.5681447702344,30.9697680425121,..,31,..,..,1.03632123942771,34.47824792,..,87.7777777777778,79.1300674973571,144.7680184,43861793757.3,41.9325923541394,22958,62021921.3283798,2546065710,225199996.948242
